"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","Longitude","Latitude","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM"
"TRUE","TRUE","Ruisbroek; einde Donkstr - Vlietdijk opw. brug thv pompstation","Grote Molenbeek","zwuxmwy1","09/07/2024","YES","I_2870_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2870","1","6",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.31745249594477","51.0950370024481","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE","Ruisbroek, St. Katharinastr., afw Moerloop","Birrebeek","zwuxmwy1","09/07/2024","YES","I_2870_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2870","1","3106",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.33886299593737","51.0746396024564","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"FALSE","FALSE","Ruisbroek; einde Donkstr - Vlietdijk; beginnen aan brug thv pompstation(mtp 225000)","Grote Molenbeek",NA,NA,"YES","I_2870_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2870","1","6",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.31748099594476","51.0950190024481","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE","Puurs; Achterheide; beginnen aan fietsbrugje","Grote Molenbeek","njm2yzlk","TBD","YES","I_2890_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2890","1","6",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.26214469595409","51.0541728024537","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"FALSE","FALSE","Ruisbroek; Ooievaarsnest; 50m afw mtp 234000; direct na bloembak paadje inrijden tot aan slagboom","Birrebeek",NA,NA,"YES","I_2870_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2870","1","3106",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.34003287872214","51.0749364838182","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"FALSE","FALSE","Puurs; Gansbroekstraat; 100m opwaarts TR233000.1","Birrebeek",NA,NA,"YES","I_2870_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Puurs-Sint-Amands","2870","1","3106",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.34349770697386","51.0795934885693","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"FALSE","FALSE",NA,NA,NA,NA,"YES","I_2870_6",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Puurs-Sint-Amands","2870",NA,NA,NA,NA,NA,NA,"4.28576239457377","51.0674495927186","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE",NA,"Hof ter Zielbeek","zwuxmwy1","09/07/2024","NO","V_2870_7",NA,NA,NA,NA,NA,"Antwerpen","Puurs-Sint-Amands","2870",NA,NA,NA,NA,NA,NA,"4.33810379593762","51.0753132024561","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE",NA,"Vliet","mthjnmy5","09/09/24","YES","I_2880_12",NA,NA,NA,NA,NA,"Antwerpen","Bornem","2880","NA","NA",NA,NA,NA,NA,"4.31271549594568","51.0925450024483","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE",NA,"Koningsbeek","njm2yzlk","TBD","YES","I_2870_8",NA,NA,NA,NA,NA,"Antwerpen","Puurs-Sint-Amands","2870","NA","NA",NA,NA,NA,NA,"4.2672168959556","51.0804692024467","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"TRUE","TRUE",NA,"Vliet","njm2yzlk","TBD","YES","I_2870_9",NA,NA,NA,NA,NA,"Antwerpen","Puurs-Sint-Amands","2870","NA","NA",NA,NA,NA,NA,"4.2699230959541","51.0725540024493","311","746","369","12041","Puurs-Sint-Amands","2018-06-01","2018012103","4010158","4913837228","Puurs-Sint-Amands"
"FALSE","FALSE","Poeke,Kasteelwijk,Kasteelstraat,afw weg","Poekebeek",NA,NA,"YES","I_9880_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Aalter","9880","1","27",NA,"VMM",NA,"d.slootmaekers@vmm.be","3.4518700232104","51.0401667503456","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE","Over Leiestraat",NA,NA,NA,"YES","I_9910_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Aalter","9910","2","1036",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.38813325654013","51.1184119048906","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE","Bellem, Eksterstraat","Fortloop",NA,NA,"YES","I_9881_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Aalter","9881","2","397",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.50725119614283","51.1045717023573","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE","Poeke,Kasteelstraat,afw weg","Poekebeek",NA,NA,"YES","I_9880_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Aalter","9880","1","27",NA,"VMM",NA,"d.slootmaekers@vmm.be","3.45206873076342","51.0394850815682","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE",NA,NA,NA,"TBD","YES","I_9880_3",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Aalter","9880",NA,NA,NA,NA,NA,NA,"3.4007049961689","51.1093890023445","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE",NA,"Kraenepoel","n2vintk4",NA,"NO","V_9880_4",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Aalter","9880",NA,NA,NA,"Meulebrouck Klaar",NA,"recreatie.ovl.anb@vlaanderen.be","3.48191309614577","51.0739506023632","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE",NA,NA,"n2vintk4",NA,"NO","V_9880_5",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Aalter","9880",NA,NA,NA,NA,NA,NA,"3.47539489615046","51.1043220023539","313","748","367","44084","Aalter","2018-06-01","2018012109","6156398","11985075639","Aalter"
"FALSE","FALSE","Bisdonkstraat, veldwegel thv bocht","Stokstormbeek",NA,NA,"YES","I_9770_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9770","2","4463",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.52127821889777","50.9466270210698","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Nokere, Beerstraat",NA,NA,NA,"YES","I_9771_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9771","2","4355",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.49006596838657","50.8860573851255","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Ouwegem, Den Bos, afw weg","Stampkotbeek",NA,NA,"YES","I_9750_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9750","2","5274",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.61659816842708","50.9214655610026","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Huise, Driesstraat, 50m opw weg","Stampkotbeek",NA,NA,"YES","I_9750_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9750","2","5603",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.58933790113112","50.8928980594634","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Appelhoekstraat, thv Lozerkasteel","Stampkotbeek",NA,NA,"YES","I_9770_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9770","2","5274",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.56148709710017","50.9147262688547","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Den Bos, opw brug","Stampkotbeek",NA,NA,"YES","I_9750_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9750","3","5274",NA,NA,NA,NA,"3.61632724519778","50.9215087764571","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Neereichemstraat afw brug","Stampkotbeek",NA,NA,"YES","I_9770_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Kruisem","9770","2","5274",NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be","3.5805275592464","50.9241150064259","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Oude Schelde Mesureput","Mesureput",NA,NA,"YES","I_9750_4",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Kruisem","9750",NA,NA,NA,NA,NA,NA,"3.68431519495927","50.8994297927543","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Oude Schelde Spettekraai","Oude Schelde Spetterkraai","zgexogy3",NA,"YES","I_9750_5",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Kruisem","9750",NA,NA,NA,NA,NA,NA,"3.67283559608101","50.8932680024353","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"TRUE","TRUE",NA,"Mesureput","zgexogy3",NA,"NO","V_9750_6",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Kruisem","9750",NA,NA,NA,NA,NA,NA,"3.68504699607908","50.9031710024338","314","749","366","45068","Kruisem","2018-06-01","2018012104","5440716","7158974805","Kruisem"
"FALSE","FALSE","Duffelstraat, opw overstort","Bemortelloop",NA,NA,"YES","I_2860_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Sint-Katelijne-Waver","2860","2","9147",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.51100889774557","51.0780082282022","2","752","169","12035","Sint-Katelijne-Waver","1976-01-23","1975123003","3556452","3615607789","Sint-Katelijne-Waver"
"FALSE","FALSE","St-Katelijne-Waver, Kempenaerstr, tov Green partners, opw weg, opw overstort","Otterbeek",NA,NA,"YES","I_2860_2","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Sint-Katelijne-Waver","2860","2","6949",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.51971394258309","51.0649904107494","2","752","169","12035","Sint-Katelijne-Waver","1976-01-23","1975123003","3556452","3615607789","Sint-Katelijne-Waver"
"FALSE","FALSE","Duffel; Beukendreef; 50m opw brug (aan dikke canadaboom)","Goorbosbeek",NA,NA,"YES","I_2860_3","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Sint-Katelijne-Waver","2860","2","9112",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.48349011374684","51.0751529597008","2","752","169","12035","Sint-Katelijne-Waver","1976-01-23","1975123003","3556452","3615607789","Sint-Katelijne-Waver"
"FALSE","FALSE",NA,NA,"odbjody4",NA,"YES","I_2860_4",NA,NA,"Scheers","Lentisch",NA,"Antwerpen","Sint-Katelijne-Waver","2860",NA,NA,NA,NA,NA,NA,"4.51098719589333","51.0598583024798","2","752","169","12035","Sint-Katelijne-Waver","1976-01-23","1975123003","3556452","3615607789","Sint-Katelijne-Waver"
"FALSE","FALSE","Wiekevorst;Valleistraat, (FC) opw en (Bio) afw brug en verval","Wimp",NA,NA,"YES","I_2222_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Heist-op-den-Berg","2222","1","8507",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.79811729264823","51.1155493750437","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"FALSE","FALSE","Wiekevorst; Morkhovenseweg-Wiekevorstseweg, opw brug en overstort","Wimp",NA,NA,"YES","I_2222_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Heist-op-den-Berg","2222","1","8507",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.80687516707186","51.1113552592211","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"FALSE","FALSE","Wiekevorst; Wiekevorstseweg; opw brug","Wimp",NA,NA,"YES","I_2222_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Heist-op-den-Berg","2222","1","8507",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.80671893636519","51.1114457294394","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"TRUE","TRUE","Heist o/d Berg; Heistseweg; einde zandweg naast huisnr 133","Bergebeek","mmm4mzq3","TBD","YES","I_2221_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Heist-op-den-Berg","2221","2","8620",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.7628235958319","51.0701906025052","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"TRUE","TRUE","Heist o/d Berg; Booischot; Peerdsdonkendreef; einde asfaltbaan","Herseltseloop","ztfhota2","26/8/24","YES","I_2221_2","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Heist-op-den-Berg","2221","2","8956",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.78322789582454","51.0486977025138","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"TRUE","TRUE",NA,NA,"mmm4mzq3","TBD","NO","V_2222_4",NA,NA,NA,NA,NA,"Antwerpen","Heist-op-den-Berg","2222",NA,NA,NA,NA,NA,NA,"4.70024589585289","51.1215562024832","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"FALSE","FALSE",NA,"Houtvense Loop",NA,"TBD","YES","I_2221_3","Te ondiep, recent uitgegraven",NA,NA,NA,NA,"Antwerpen","Heist-op-den-Berg","2221","NA","NA",NA,NA,NA,NA,"4.7877306958246","51.059865402511","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"TRUE","TRUE",NA,NA,"odcxnmmx",NA,"YES","I_2220_1",NA,NA,NA,NA,NA,"Antwerpen","Heist-op-den-Berg","2220",NA,NA,NA,NA,NA,NA,"4.74089999583951","51.0906000024968","11","755","150","12014","Heist-op-den-Berg","1982-12-29","1982001920","6124209","8667364961","Heist-op-den-Berg"
"FALSE","FALSE","Muizen, Muizenhoekstr, opw brug","Vrouwvliet",NA,NA,"YES","I_2820_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Bonheiden","2820","1","6553",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.5278815282509","51.021293127385","23","762","184","12005","Bonheiden","1982-12-29","1982001920","3606833","2919135595","Bonheiden"
"FALSE","FALSE","Bonheiden/Muizen, einde Eikendreef, opw wandelbrug begin Mechels Broek","Vrouwvliet",NA,NA,"YES","I_2812_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Bonheiden","2812","1","6553",NA,"VMM",NA,"d.slootmaekers@vmm.be","4.52092124913503","51.024079986843","23","762","184","12005","Bonheiden","1982-12-29","1982001920","3606833","2919135595","Bonheiden"
"TRUE","TRUE","Rijmenam/Boortmeerbeek, Rijmenamsebn, opw 387950 en opw brug","Leibeek","ymuxmjez","TBD","YES","I_3190_4","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Bonheiden","3190","2","6558",NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be","4.58167329586854","50.9908156025078","23","762","184","12005","Bonheiden","1982-12-29","1982001920","3606833","2919135595","Bonheiden"
"FALSE","FALSE","Keerbergen, Bakestraat, aan bakkerij DITS, opw weg","Vrouwvliet",NA,NA,"YES","I_3140_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Keerbergen","3140","2","6553",NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be","4.62961115193262","51.0104589791963","25","764","201","24048","Keerbergen","1982-12-29","1982001920","2317355","1854284734","Keerbergen"
"FALSE","FALSE","Lo, Klarewal-zijweg","Collaertshillebeek",NA,NA,"YES","I_8647_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","2","1409",NA,"Westkustpolder","058/314653","info@westkustpolder.be","2.7244505704896","50.9936606473913","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"FALSE","FALSE","Reninge, Bernardplaatsstraat, Bernardusplasbrug","Kemmelbeek",NA,NA,"YES","I_8647_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","1","1204",NA,"VMM",NA,"d.slootmaekers@vmm.be","2.82523534681979","50.9226917330922","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"FALSE","FALSE","Zuidschote, op baan Zuidschote-Reninge (saf!)","Kemmelbeek",NA,NA,"YES","I_8647_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","1","1204",NA,"VMM",NA,"d.slootmaekers@vmm.be","2.82542957207161","50.9146201261268","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"ONHOLD","ONHOLD","Reninge, Broekstraat, Waterhoek","Kemmelbeek","ndk3mty3",NA,"YES","I_8647_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","1","1204",NA,"VMM",NA,"d.slootmaekers@vmm.be","2.7922607","50.953193","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"FALSE","FALSE","Reninge, Bernardplaatsstraat","Kemmelbeek",NA,NA,"YES","I_8647_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","1","1204",NA,"VMM",NA,"d.slootmaekers@vmm.be","2.82451022239236","50.9235453670685","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"FALSE","FALSE",NA,NA,"nzm3mdi0",NA,"YES","I_8647_6",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647",NA,NA,NA,NA,NA,NA,"2.77178599630303","50.9586893023209","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"ONHOLD","ONHOLD",NA,"Lovaart","ndk3mty3",NA,"YES","I_8647_7",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Lo-Reninge","8647","NA","NA",NA,NA,NA,NA,"2.7356841","50.9647428","33","768","198","32030","Lo-Reninge","1982-12-29","1982001920","5318856","6339820768","Lo-Reninge"
"FALSE","FALSE","Otegem,  Zwevegemstraat","Kleine Kasselrijbeek",NA,NA,"YES","I_8553_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem","8553","2","4628",NA,"West-Vlaanderen",NA,NA,"3.40700885848347","50.8131430159684","43","773","291","34042","Zwevegem","1976-01-23","1975123003","4429399","6361132459","Zwevegem"
"TRUE","TRUE","Sint-Denijsstraat, Kreupel, afw","Slijpbeek","zguxztnj","18/07/24","YES","I_8550_1","Waterstand te laag?",NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem","8550","2","18815",NA,"West-Vlaanderen",NA,NA,"3.340027996151","50.7950431024274","43","773","291","34042","Zwevegem","1976-01-23","1975123003","4429399","6361132459","Zwevegem"
"FALSE","FALSE","Moen,Kraaibosstraat,afw weg","Oliebergbeek",NA,NA,"YES","I_8552_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem","8552","2","163",NA,"West-Vlaanderen",NA,NA,"3.37833333098667","50.777913572435","43","773","291","34042","Zwevegem","1976-01-23","1975123003","4429399","6361132459","Zwevegem"
"FALSE","FALSE","Otterbeek-Sop brug bij 632350- Kappaard","Slijpbeek","zguxztnj",NA,"YES","I_8550_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem","8550","2","18815",NA,"West-Vlaanderen",NA,NA,"3.35925899614922","50.8222960024217","43","773","291","34042","Zwevegem","1976-01-23","1975123003","4429399","6361132459","Zwevegem"
"FALSE","FALSE",NA,"Keibeek",NA,NA,"YES","I_8550_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zwevegem","8550","2","4339",NA,"West-Vlaanderen",NA,NA,"3.32390134389209","50.8083862821111","43","773","291","34042","Zwevegem","1976-01-23","1975123003","4429399","6361132459","Zwevegem"
"FALSE","FALSE","Tongerlo; langs Groenstraat; begin traject achter huisnummer 20 aan brugje","Itterbeek",NA,NA,"YES","I_3960_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Bree","3960","2","9522",NA,"Limburg",NA,"christel.bouchet@limburg.be","5.66633943168276","51.126907982843","65","786","14","72004","Bree","1982-07-17","1982001074","4116786","6498307447","Bree"
"FALSE","FALSE","Bree; zijweg Abroxweg; begin traject 30m opw brug","Abeek",NA,NA,"YES","I_3960_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Bree","3960","1","9505",NA,"VMM",NA,"d.slootmaekers@vmm.be","5.59793589182479","51.1660006191606","65","786","14","72004","Bree","1982-07-17","1982001074","4116786","6498307447","Bree"
